,Unnamed: 0,Unnamed: 0.1,age,monthly_income,sex,education,product,quality,purchased
19960,4960,4960,60,55,1,1,3,0,0
19961,4961,4961,64,40,1,1,3,0,0
19962,4962,4962,80,52,1,1,3,0,0
19963,4963,4963,73,55,1,1,3,0,0
19964,4964,4964,64,45,1,1,3,0,0
19965,4965,4965,70,58,1,1,3,0,0
19966,4966,4966,68,40,1,1,3,0,0
19967,4967,4967,57,40,1,1,3,0,0
19968,4968,4968,50,56,1,1,3,0,0
19969,4969,4969,63,51,0,1,3,0,0
19970,4970,4970,78,47,1,1,3,0,0
19971,4971,4971,74,54,1,1,3,0,0
19972,4972,4972,65,47,1,1,3,0,0
19973,4973,4973,74,43,1,1,3,0,0
19974,4974,4974,68,53,1,1,3,0,0
19975,4975,4975,66,45,1,1,3,0,0
19976,4976,4976,69,44,1,1,3,0,0
19977,4977,4977,75,42,0,1,3,0,0
19978,4978,4978,80,42,1,1,3,0,0
19979,4979,4979,54,60,1,1,3,0,0
19980,4980,4980,75,43,1,1,3,0,0
19981,4981,4981,74,43,1,1,3,0,0
19982,4982,4982,80,44,1,1,3,0,0
19983,4983,4983,63,52,1,1,3,0,0
19984,4984,4984,72,54,0,1,3,0,0
19985,4985,4985,67,50,1,1,3,0,0
19986,4986,4986,58,54,1,1,3,0,0
19987,4987,4987,69,47,1,1,3,0,0
19988,4988,4988,63,50,1,1,3,0,0
19989,4989,4989,63,59,0,1,3,0,0
19990,4990,4990,79,44,1,1,3,0,0
19991,4991,4991,65,49,1,1,3,0,0
19992,4992,4992,51,48,0,1,3,0,0
19993,4993,4993,76,41,1,1,3,0,0
19994,4994,4994,77,59,1,1,3,0,0
19995,4995,4995,64,51,0,1,3,0,0
19996,4996,4996,53,55,0,1,3,0,0
19997,4997,4997,79,57,1,1,3,0,0
19998,4998,4998,78,48,1,1,3,0,0
19999,4999,4999,67,59,1,1,3,0,0
0,0,0,22,58,1,0,5,1,1
1,1,1,26,57,1,0,5,1,1
2,2,2,24,41,1,0,5,1,1
3,3,3,30,43,1,0,5,1,1
4,4,4,29,60,1,0,5,1,1
5,5,5,24,52,1,0,5,1,1
6,6,6,24,55,1,0,5,1,1
7,7,7,26,60,1,0,5,1,1
8,8,8,27,45,1,0,5,1,1
9,9,9,19,47,1,0,5,1,1
10,10,10,30,55,1,0,5,1,1
11,11,11,29,49,1,0,5,1,1
12,12,12,29,54,1,0,5,1,1
13,13,13,23,54,1,0,5,1,1
14,14,14,22,41,1,0,5,1,1
15,15,15,29,60,1,0,5,1,1
16,16,16,30,44,1,0,5,1,1
17,17,17,18,60,0,0,5,1,1
18,18,18,30,40,1,0,5,1,1
19,19,19,22,44,1,0,5,1,1
20,20,20,26,57,1,0,5,1,1
21,21,21,24,42,1,0,5,1,1
22,22,22,28,43,1,0,5,1,1
23,23,23,19,51,1,0,5,1,1
24,24,24,21,57,1,0,5,1,1
25,25,25,20,60,1,0,5,1,1
26,26,26,22,60,1,0,5,1,1
27,27,27,22,42,1,0,5,1,1
28,28,28,28,59,1,0,5,1,1
29,29,29,24,41,0,0,5,1,1
30,30,30,27,42,1,0,5,1,1
31,31,31,20,47,1,0,5,1,1
32,32,32,18,44,0,0,5,1,1
33,33,33,26,55,1,0,5,1,1
34,34,34,27,60,1,0,5,1,1
35,35,35,21,47,1,0,5,1,1
36,36,36,28,40,1,0,5,1,1
37,37,37,30,60,1,0,5,1,1
38,38,38,22,40,1,0,5,1,1
39,39,39,18,56,1,0,5,1,1
40,40,40,26,43,1,0,5,1,1
41,41,41,20,57,1,0,5,1,1
42,42,42,29,56,1,0,5,1,1
43,43,43,28,55,1,0,5,1,1
44,44,44,25,48,1,0,5,1,1
45,45,45,30,48,1,0,5,1,1
46,46,46,23,51,1,0,5,1,1
47,47,47,26,54,1,0,5,1,1
48,48,48,19,49,1,0,5,1,1
49,49,49,27,51,1,0,5,1,1
50,50,50,18,45,1,0,5,1,1
51,51,51,30,53,1,0,5,1,1
52,52,52,29,54,1,0,5,1,1
53,53,53,27,43,1,0,5,1,1
54,54,54,25,43,1,0,5,1,1
55,55,55,25,54,1,0,5,1,1
56,56,56,30,58,1,0,5,1,1
57,57,57,20,52,1,0,5,1,1
58,58,58,30,59,1,0,5,1,1
59,59,59,26,45,1,0,5,1,1
60,60,60,21,54,1,0,5,1,1
61,61,61,22,46,1,0,5,1,1
62,62,62,23,54,1,0,5,1,1
63,63,63,19,42,1,0,5,1,1
64,64,64,21,45,1,0,5,1,1
65,65,65,29,52,1,0,5,1,1
66,66,66,26,46,1,0,5,1,1
67,67,67,25,55,1,0,5,1,1
68,68,68,23,50,1,0,5,1,1
69,69,69,28,50,1,0,5,1,1
70,70,70,27,57,0,0,5,1,1
71,71,71,25,60,0,0,5,1,1
72,72,72,22,58,1,0,5,1,1
73,73,73,29,47,1,0,5,1,1
74,74,74,21,58,1,0,5,1,1
75,75,75,24,47,0,0,5,1,1
76,76,76,27,51,1,0,5,1,1
77,77,77,22,51,1,0,5,1,1
78,78,78,28,59,1,0,5,1,1
79,79,79,27,42,1,0,5,1,1
80,80,80,28,51,1,0,5,1,1
81,81,81,21,44,1,0,5,1,1
82,82,82,28,59,1,0,5,1,1
83,83,83,21,55,1,0,5,1,1
84,84,84,26,50,1,0,5,1,1
85,85,85,28,48,1,0,5,1,1
86,86,86,19,49,1,0,5,1,1
87,87,87,29,47,1,0,5,1,1
88,88,88,25,58,1,0,5,1,1
89,89,89,24,41,1,0,5,1,1
90,90,90,20,51,0,0,5,1,1
91,91,91,24,55,1,0,5,1,1
92,92,92,26,58,1,0,5,1,1
93,93,93,26,51,1,0,5,1,1
94,94,94,24,55,1,0,5,1,1
95,95,95,29,45,1,0,5,1,1
96,96,96,26,55,1,0,5,1,1
97,97,97,28,54,1,0,5,1,1
98,98,98,19,49,1,0,5,1,1
99,99,99,18,48,1,0,5,1,1
100,100,100,26,43,1,0,5,1,1
101,101,101,22,42,0,0,5,1,1
102,102,102,18,56,1,0,5,1,1
103,103,103,20,46,1,0,5,1,1
104,104,104,24,58,1,0,5,1,1
105,105,105,22,56,0,0,5,1,1
106,106,106,18,42,1,0,5,1,1
107,107,107,25,52,1,0,5,1,1
108,108,108,21,49,1,0,5,1,1
109,109,109,24,43,1,0,5,1,1
110,110,110,29,57,1,0,5,1,1
111,111,111,28,41,1,0,5,1,1
112,112,112,18,40,1,0,5,1,1
113,113,113,27,56,1,0,5,1,1
114,114,114,29,41,1,0,5,1,1
115,115,115,27,47,1,0,5,1,1
116,116,116,29,43,1,0,5,1,1
117,117,117,21,41,1,0,5,1,1
118,118,118,26,54,1,0,5,1,1
119,119,119,30,47,1,0,5,1,1
120,120,120,29,57,1,0,5,1,1
121,121,121,18,58,1,0,5,1,1
122,122,122,20,52,0,0,5,1,1
123,123,123,27,59,1,0,5,1,1
124,124,124,26,58,1,0,5,1,1
125,125,125,28,41,1,0,5,1,1
126,126,126,27,45,1,0,5,1,1
127,127,127,30,53,1,0,5,1,1
128,128,128,18,43,1,0,5,1,1
129,129,129,20,58,1,0,5,1,1
130,130,130,27,54,1,0,5,1,1
131,131,131,19,48,1,0,5,1,1
132,132,132,24,41,1,0,5,1,1
133,133,133,30,53,1,0,5,1,1
134,134,134,29,40,1,0,5,1,1
135,135,135,20,58,0,0,5,1,1
136,136,136,25,57,1,0,5,1,1
137,137,137,26,52,1,0,5,1,1
138,138,138,23,58,1,0,5,1,1
139,139,139,25,46,1,0,5,1,1
140,140,140,21,51,1,0,5,1,1
141,141,141,29,56,1,0,5,1,1
142,142,142,20,50,1,0,5,1,1
143,143,143,24,41,1,0,5,1,1
144,144,144,30,53,1,0,5,1,1
145,145,145,21,60,1,0,5,1,1
146,146,146,27,60,1,0,5,1,1
147,147,147,20,47,1,0,5,1,1
148,148,148,27,40,1,0,5,1,1
149,149,149,22,54,1,0,5,1,1
150,150,150,21,43,1,0,5,1,1
151,151,151,29,41,1,0,5,1,1
152,152,152,21,46,1,0,5,1,1
153,153,153,26,54,1,0,5,1,1
154,154,154,24,57,0,0,5,1,1
155,155,155,19,40,1,0,5,1,1
156,156,156,20,55,1,0,5,1,1
157,157,157,19,48,1,0,5,1,1
158,158,158,24,50,1,0,5,1,1
159,159,159,22,50,1,0,5,1,1
160,160,160,25,52,1,0,5,1,1
161,161,161,21,47,1,0,5,1,1
162,162,162,19,49,1,0,5,1,1
163,163,163,29,53,1,0,5,1,1
164,164,164,28,56,1,0,5,1,1
165,165,165,26,40,1,0,5,1,1
166,166,166,24,55,1,0,5,1,1
167,167,167,21,58,1,0,5,1,1
168,168,168,23,59,1,0,5,1,1
169,169,169,25,52,1,0,5,1,1
170,170,170,19,55,1,0,5,1,1
171,171,171,28,57,1,0,5,1,1
172,172,172,19,59,1,0,5,1,1
173,173,173,26,60,1,0,5,1,1
174,174,174,18,53,1,0,5,1,1
175,175,175,25,40,1,0,5,1,1
176,176,176,18,56,1,0,5,1,1
177,177,177,28,44,1,0,5,1,1
178,178,178,28,52,1,0,5,1,1
179,179,179,25,56,1,0,5,1,1
180,180,180,22,57,1,0,5,1,1
181,181,181,22,59,1,0,5,1,1
182,182,182,28,54,1,0,5,1,1
183,183,183,20,47,1,0,5,1,1
184,184,184,24,47,1,0,5,1,1
185,185,185,28,52,1,0,5,1,1
186,186,186,19,44,1,0,5,1,1
187,187,187,24,50,1,0,5,1,1
188,188,188,27,44,1,0,5,1,1
189,189,189,23,57,1,0,5,1,1
190,190,190,22,46,1,0,5,1,1
191,191,191,27,42,1,0,5,1,1
192,192,192,29,47,1,0,5,1,1
193,193,193,19,50,1,0,5,1,1
194,194,194,24,48,1,0,5,1,1
195,195,195,27,47,1,0,5,1,1
196,196,196,22,47,1,0,5,1,1
197,197,197,26,43,1,0,5,1,1
198,198,198,30,55,1,0,5,1,1
199,199,199,29,59,1,0,5,1,1
200,200,200,20,40,1,0,5,1,1
201,201,201,23,52,1,0,5,1,1
202,202,202,28,60,1,0,5,1,1
203,203,203,23,58,1,0,5,1,1
204,204,204,22,44,1,0,5,1,1
205,205,205,18,56,1,0,5,1,1
206,206,206,24,55,1,0,5,1,1
207,207,207,28,60,1,0,5,1,1
208,208,208,18,46,1,0,5,1,1
209,209,209,29,55,1,0,5,1,1
210,210,210,29,57,0,0,5,1,1
211,211,211,29,47,1,0,5,1,1
212,212,212,25,51,1,0,5,1,1
213,213,213,24,45,1,0,5,1,1
214,214,214,27,42,0,0,5,1,1
215,215,215,26,45,1,0,5,1,1
216,216,216,27,56,1,0,5,1,1
217,217,217,27,41,1,0,5,1,1
218,218,218,25,42,1,0,5,1,1
219,219,219,23,42,1,0,5,1,1
220,220,220,18,48,1,0,5,1,1
221,221,221,20,58,1,0,5,1,1
222,222,222,19,59,1,0,5,1,1
223,223,223,25,44,1,0,5,1,1
224,224,224,19,45,1,0,5,1,1
225,225,225,24,40,1,0,5,1,1
226,226,226,24,54,1,0,5,1,1
227,227,227,24,44,0,0,5,1,1
228,228,228,24,55,1,0,5,1,1
229,229,229,28,44,1,0,5,1,1
230,230,230,23,46,1,0,5,1,1
231,231,231,24,44,1,0,5,1,1
232,232,232,27,58,1,0,5,1,1
233,233,233,27,54,1,0,5,1,1
234,234,234,23,57,1,0,5,1,1
235,235,235,29,40,1,0,5,1,1
236,236,236,21,42,1,0,5,1,1
237,237,237,21,60,1,0,5,1,1
238,238,238,27,60,1,0,5,1,1
239,239,239,18,48,1,0,5,1,1
240,240,240,20,43,0,0,5,1,1
241,241,241,24,52,1,0,5,1,1
242,242,242,29,41,1,0,5,1,1
243,243,243,26,59,1,0,5,1,1
244,244,244,28,55,1,0,5,1,1
245,245,245,18,58,1,0,5,1,1
246,246,246,26,48,1,0,5,1,1
247,247,247,20,57,1,0,5,1,1
248,248,248,23,49,0,0,5,1,1
249,249,249,19,49,0,0,5,1,1
250,250,250,21,78,1,1,5,1,1
251,251,251,25,66,1,1,5,1,1
252,252,252,19,66,1,1,5,1,1
253,253,253,28,64,1,1,5,1,1
254,254,254,29,70,1,1,5,1,1
255,255,255,25,68,1,1,5,1,1
256,256,256,30,75,1,1,5,1,1
257,257,257,24,74,1,1,5,1,1
258,258,258,27,67,1,1,5,1,1
259,259,259,18,76,1,1,5,1,1
260,260,260,21,75,1,1,5,1,1
261,261,261,25,65,1,1,5,1,1
262,262,262,27,77,1,1,5,1,1
263,263,263,25,62,1,1,5,1,1
264,264,264,18,75,1,1,5,1,1
265,265,265,30,77,1,1,5,1,1
266,266,266,21,72,0,1,5,1,1
267,267,267,27,79,1,1,5,1,1
268,268,268,27,73,1,1,5,1,1
269,269,269,24,77,1,1,5,1,1
270,270,270,30,76,1,1,5,1,1
271,271,271,30,78,1,1,5,1,1
272,272,272,23,72,1,1,5,1,1
273,273,273,25,68,1,1,5,1,1
274,274,274,18,61,1,1,5,1,1
275,275,275,22,73,1,1,5,1,1
276,276,276,30,68,1,1,5,1,1
277,277,277,27,70,1,1,5,1,1
278,278,278,19,69,1,1,5,1,1
279,279,279,25,73,1,1,5,1,1
280,280,280,25,60,1,1,5,1,1
281,281,281,21,78,1,1,5,1,1
282,282,282,25,65,1,1,5,1,1
283,283,283,21,69,1,1,5,1,1
284,284,284,26,79,1,1,5,1,1
285,285,285,21,73,1,1,5,1,1
286,286,286,26,78,1,1,5,1,1
287,287,287,29,74,1,1,5,1,1
288,288,288,29,68,0,1,5,1,1
289,289,289,26,66,1,1,5,1,1
290,290,290,28,73,1,1,5,1,1
291,291,291,24,77,1,1,5,1,1
292,292,292,26,69,1,1,5,1,1
293,293,293,26,75,1,1,5,1,1
294,294,294,29,62,1,1,5,1,1
295,295,295,24,78,1,1,5,1,1
296,296,296,30,65,1,1,5,1,1
297,297,297,21,70,1,1,5,1,1
298,298,298,18,70,1,1,5,1,1
299,299,299,26,72,1,1,5,1,1
300,300,300,29,64,1,1,5,1,1
301,301,301,24,66,1,1,5,1,1
302,302,302,24,66,1,1,5,1,1
303,303,303,18,67,1,1,5,1,1
304,304,304,28,80,1,1,5,1,1
305,305,305,30,76,1,1,5,1,1
306,306,306,28,74,1,1,5,1,1
307,307,307,26,68,1,1,5,1,1
308,308,308,29,71,0,1,5,1,1
309,309,309,24,63,1,1,5,1,1
310,310,310,24,62,1,1,5,1,1
311,311,311,30,64,0,1,5,1,1
312,312,312,22,74,1,1,5,1,1
313,313,313,27,66,1,1,5,1,1
314,314,314,23,75,1,1,5,1,1
315,315,315,18,71,1,1,5,1,1
316,316,316,30,71,1,1,5,1,1
317,317,317,22,60,1,1,5,1,1
318,318,318,30,73,1,1,5,1,1
319,319,319,21,68,1,1,5,1,1
320,320,320,23,68,1,1,5,1,1
321,321,321,23,77,1,1,5,1,1
322,322,322,20,80,1,1,5,1,1
323,323,323,19,62,1,1,5,1,1
324,324,324,29,77,1,1,5,1,1
325,325,325,18,72,1,1,5,1,1
326,326,326,19,64,1,1,5,1,1
327,327,327,18,69,1,1,5,1,1
328,328,328,20,60,1,1,5,1,1
329,329,329,23,64,1,1,5,1,1
330,330,330,26,61,1,1,5,1,1
331,331,331,24,64,1,1,5,1,1
332,332,332,21,66,1,1,5,1,1
333,333,333,26,66,1,1,5,1,1
334,334,334,19,70,1,1,5,1,1
335,335,335,18,79,1,1,5,1,1
336,336,336,22,71,1,1,5,1,1
337,337,337,23,72,1,1,5,1,1
338,338,338,20,72,0,1,5,1,1
339,339,339,26,66,1,1,5,1,1
340,340,340,21,64,0,1,5,1,1
341,341,341,18,75,1,1,5,1,1
342,342,342,28,71,1,1,5,1,1
343,343,343,30,60,1,1,5,1,1
344,344,344,19,61,1,1,5,1,1
345,345,345,20,73,1,1,5,1,1
346,346,346,28,62,1,1,5,1,1
347,347,347,21,61,0,1,5,1,1
348,348,348,28,79,1,1,5,1,1
349,349,349,24,76,1,1,5,1,1
350,350,350,24,65,1,1,5,1,1
351,351,351,28,76,1,1,5,1,1
352,352,352,24,79,0,1,5,1,1
353,353,353,21,62,1,1,5,1,1
354,354,354,28,69,1,1,5,1,1
355,355,355,24,67,1,1,5,1,1
356,356,356,25,74,0,1,5,1,1
357,357,357,25,76,1,1,5,1,1
358,358,358,24,60,1,1,5,1,1
359,359,359,29,63,0,1,5,1,1
360,360,360,29,71,1,1,5,1,1
361,361,361,28,74,1,1,5,1,1
362,362,362,26,65,1,1,5,1,1
363,363,363,20,65,1,1,5,1,1
364,364,364,19,68,0,1,5,1,1
365,365,365,29,71,1,1,5,1,1
366,366,366,29,60,1,1,5,1,1
367,367,367,23,62,1,1,5,1,1
368,368,368,27,79,1,1,5,1,1
369,369,369,19,61,1,1,5,1,1
370,370,370,28,73,1,1,5,1,1
371,371,371,26,73,1,1,5,1,1
372,372,372,23,75,1,1,5,1,1
373,373,373,23,69,1,1,5,1,1
374,374,374,21,62,1,1,5,1,1
375,375,375,24,79,1,1,5,1,1
376,376,376,26,74,1,1,5,1,1
377,377,377,18,68,1,1,5,1,1
378,378,378,25,73,1,1,5,1,1
379,379,379,26,68,0,1,5,1,1
380,380,380,21,63,1,1,5,1,1
381,381,381,20,76,1,1,5,1,1
382,382,382,24,68,1,1,5,1,1
383,383,383,24,73,1,1,5,1,1
384,384,384,29,66,0,1,5,1,1
385,385,385,20,68,0,1,5,1,1
386,386,386,23,74,1,1,5,1,1
387,387,387,27,77,1,1,5,1,1
388,388,388,29,78,1,1,5,1,1
389,389,389,24,72,0,1,5,1,1
390,390,390,24,70,1,1,5,1,1
391,391,391,24,74,1,1,5,1,1
392,392,392,23,60,1,1,5,1,1
393,393,393,18,77,1,1,5,1,1
394,394,394,27,73,1,1,5,1,1
395,395,395,28,74,1,1,5,1,1
396,396,396,29,78,1,1,5,1,1
397,397,397,23,68,1,1,5,1,1
398,398,398,23,73,0,1,5,1,1
399,399,399,23,66,1,1,5,1,1
400,400,400,24,75,1,1,5,1,1
401,401,401,28,71,1,1,5,1,1
402,402,402,24,80,1,1,5,1,1
403,403,403,29,74,1,1,5,1,1
404,404,404,23,61,1,1,5,1,1
405,405,405,24,70,1,1,5,1,1
406,406,406,24,69,1,1,5,1,1
407,407,407,26,73,1,1,5,1,1
408,408,408,30,61,1,1,5,1,1
409,409,409,27,69,1,1,5,1,1
410,410,410,26,67,1,1,5,1,1
411,411,411,30,69,1,1,5,1,1
412,412,412,25,70,1,1,5,1,1
413,413,413,28,72,1,1,5,1,1
414,414,414,22,74,1,1,5,1,1
415,415,415,24,68,0,1,5,1,1
416,416,416,21,72,1,1,5,1,1
417,417,417,22,61,1,1,5,1,1
418,418,418,22,77,0,1,5,1,1
419,419,419,26,63,1,1,5,1,1
420,420,420,19,63,1,1,5,1,1
421,421,421,27,76,1,1,5,1,1
422,422,422,22,70,0,1,5,1,1
423,423,423,28,69,1,1,5,1,1
424,424,424,24,65,1,1,5,1,1
425,425,425,27,73,1,1,5,1,1
426,426,426,21,65,1,1,5,1,1
427,427,427,18,75,1,1,5,1,1
428,428,428,29,80,1,1,5,1,1
429,429,429,27,69,1,1,5,1,1
430,430,430,24,79,1,1,5,1,1
431,431,431,27,69,1,1,5,1,1
432,432,432,21,73,1,1,5,1,1
433,433,433,22,75,1,1,5,1,1
434,434,434,26,70,1,1,5,1,1
435,435,435,29,64,1,1,5,1,1
436,436,436,23,66,1,1,5,1,1
437,437,437,19,76,1,1,5,1,1
438,438,438,28,77,1,1,5,1,1
439,439,439,18,62,1,1,5,1,1
440,440,440,18,73,1,1,5,1,1
441,441,441,30,60,1,1,5,1,1
442,442,442,21,71,1,1,5,1,1
443,443,443,30,79,1,1,5,1,1
444,444,444,21,76,1,1,5,1,1
445,445,445,26,65,1,1,5,1,1
446,446,446,26,70,1,1,5,1,1
447,447,447,23,71,1,1,5,1,1
448,448,448,24,76,1,1,5,1,1
449,449,449,25,68,1,1,5,1,1
450,450,450,23,75,1,1,5,1,1
451,451,451,20,78,1,1,5,1,1
452,452,452,26,74,1,1,5,1,1
453,453,453,23,64,0,1,5,1,1
454,454,454,18,69,1,1,5,1,1
455,455,455,27,70,1,1,5,1,1
456,456,456,19,70,1,1,5,1,1
457,457,457,19,79,1,1,5,1,1
458,458,458,19,65,0,1,5,1,1
459,459,459,23,63,1,1,5,1,1
460,460,460,26,65,1,1,5,1,1
461,461,461,25,80,1,1,5,1,1
462,462,462,22,68,1,1,5,1,1
463,463,463,28,62,1,1,5,1,1
464,464,464,26,63,1,1,5,1,1
465,465,465,22,77,1,1,5,1,1
466,466,466,28,62,1,1,5,1,1
467,467,467,30,64,1,1,5,1,1
468,468,468,19,72,1,1,5,1,1
469,469,469,21,65,1,1,5,1,1
470,470,470,27,77,1,1,5,1,1
471,471,471,23,70,1,1,5,1,1
472,472,472,18,63,1,1,5,1,1
473,473,473,24,68,1,1,5,1,1
474,474,474,30,68,1,1,5,1,1
475,475,475,18,78,1,1,5,1,1
476,476,476,22,75,1,1,5,1,1
477,477,477,22,62,1,1,5,1,1
478,478,478,25,66,1,1,5,1,1
479,479,479,28,71,1,1,5,1,1
480,480,480,22,63,1,1,5,1,1
481,481,481,24,65,1,1,5,1,1
482,482,482,19,64,1,1,5,1,1
483,483,483,23,69,1,1,5,1,1
484,484,484,18,67,0,1,5,1,1
485,485,485,21,69,1,1,5,1,1
486,486,486,22,62,1,1,5,1,1
487,487,487,21,78,1,1,5,1,1
488,488,488,20,76,1,1,5,1,1
489,489,489,25,80,1,1,5,1,1
490,490,490,24,70,0,1,5,1,1
491,491,491,21,80,1,1,5,1,1
492,492,492,29,63,1,1,5,1,1
493,493,493,22,69,1,1,5,1,1
494,494,494,20,77,1,1,5,1,1
495,495,495,23,68,1,1,5,1,1
496,496,496,30,63,1,1,5,1,1
497,497,497,18,76,1,1,5,1,1
498,498,498,25,71,0,1,5,1,1
499,499,499,29,68,1,1,5,1,1
500,500,500,25,63,1,1,5,1,1
501,501,501,18,74,1,1,5,1,1
502,502,502,29,79,1,1,5,1,1
503,503,503,22,62,1,1,5,1,1
504,504,504,23,78,1,1,5,1,1
505,505,505,28,62,1,1,5,1,1
506,506,506,27,75,1,1,5,1,1
507,507,507,25,71,1,1,5,1,1
508,508,508,18,80,1,1,5,1,1
509,509,509,20,75,0,1,5,1,1
510,510,510,18,61,1,1,5,1,1
511,511,511,24,63,1,1,5,1,1
512,512,512,28,68,1,1,5,1,1
513,513,513,20,63,0,1,5,1,1
514,514,514,25,61,1,1,5,1,1
515,515,515,27,72,1,1,5,1,1
516,516,516,21,71,0,1,5,1,1
517,517,517,26,80,1,1,5,1,1
518,518,518,21,79,1,1,5,1,1
519,519,519,18,77,1,1,5,1,1
520,520,520,26,68,1,1,5,1,1
521,521,521,27,70,1,1,5,1,1
522,522,522,25,66,1,1,5,1,1
523,523,523,27,62,1,1,5,1,1
524,524,524,22,75,1,1,5,1,1
525,525,525,28,65,1,1,5,1,1
526,526,526,28,60,1,1,5,1,1
527,527,527,28,70,0,1,5,1,1
528,528,528,26,65,1,1,5,1,1
529,529,529,19,68,1,1,5,1,1
530,530,530,24,80,1,1,5,1,1
531,531,531,29,60,1,1,5,1,1
532,532,532,30,71,1,1,5,1,1
533,533,533,29,75,1,1,5,1,1
534,534,534,23,75,1,1,5,1,1
535,535,535,20,80,1,1,5,1,1
536,536,536,26,66,1,1,5,1,1
537,537,537,27,67,1,1,5,1,1
538,538,538,24,71,1,1,5,1,1
539,539,539,25,65,1,1,5,1,1
540,540,540,25,71,1,1,5,1,1
541,541,541,21,65,1,1,5,1,1
542,542,542,29,72,1,1,5,1,1
543,543,543,25,70,1,1,5,1,1
544,544,544,26,60,1,1,5,1,1
545,545,545,22,77,1,1,5,1,1
546,546,546,26,68,1,1,5,1,1
547,547,547,29,80,0,1,5,1,1
548,548,548,27,77,1,1,5,1,1
549,549,549,19,74,1,1,5,1,1
550,550,550,25,61,1,1,5,1,1
551,551,551,21,77,1,1,5,1,1
552,552,552,28,72,1,1,5,1,1
553,553,553,19,73,1,1,5,1,1
554,554,554,27,74,1,1,5,1,1
555,555,555,25,71,1,1,5,1,1
556,556,556,22,68,1,1,5,1,1
557,557,557,25,67,1,1,5,1,1
558,558,558,20,66,1,1,5,1,1
559,559,559,20,65,1,1,5,1,1
560,560,560,27,66,1,1,5,1,1
561,561,561,26,63,1,1,5,1,1
562,562,562,21,65,1,1,5,1,1
563,563,563,26,75,1,1,5,1,1
564,564,564,18,68,1,1,5,1,1
565,565,565,24,69,1,1,5,1,1
566,566,566,21,76,1,1,5,1,1
567,567,567,28,74,1,1,5,1,1
568,568,568,25,71,1,1,5,1,1
569,569,569,30,77,1,1,5,1,1
570,570,570,19,64,1,1,5,1,1
571,571,571,18,78,1,1,5,1,1
572,572,572,22,62,1,1,5,1,1
573,573,573,29,68,1,1,5,1,1
574,574,574,25,64,1,1,5,1,1
575,575,575,20,75,1,1,5,1,1
576,576,576,30,69,1,1,5,1,1
577,577,577,22,75,1,1,5,1,1
578,578,578,23,63,1,1,5,1,1
579,579,579,26,65,1,1,5,1,1
580,580,580,26,65,1,1,5,1,1
581,581,581,22,66,1,1,5,1,1
582,582,582,30,60,1,1,5,1,1
583,583,583,20,60,1,1,5,1,1
584,584,584,18,68,1,1,5,1,1
585,585,585,23,76,1,1,5,1,1
586,586,586,27,66,1,1,5,1,1
587,587,587,27,64,1,1,5,1,1
588,588,588,29,72,1,1,5,1,1
589,589,589,25,65,1,1,5,1,1
590,590,590,27,75,1,1,5,1,1
591,591,591,19,72,1,1,5,1,1
592,592,592,30,68,1,1,5,1,1
593,593,593,29,69,1,1,5,1,1
594,594,594,28,64,1,1,5,1,1
595,595,595,20,69,1,1,5,1,1
596,596,596,18,63,1,1,5,1,1
597,597,597,29,80,1,1,5,1,1
598,598,598,21,66,1,1,5,1,1
599,599,599,23,70,1,1,5,1,1
600,600,600,27,69,1,1,5,1,1
601,601,601,27,63,0,1,5,1,1
602,602,602,18,68,1,1,5,1,1
603,603,603,23,63,1,1,5,1,1
604,604,604,27,70,0,1,5,1,1
605,605,605,29,73,1,1,5,1,1
606,606,606,27,65,0,1,5,1,1
607,607,607,21,79,1,1,5,1,1
608,608,608,23,65,1,1,5,1,1
609,609,609,26,76,1,1,5,1,1
610,610,610,24,76,1,1,5,1,1
611,611,611,21,79,1,1,5,1,1
612,612,612,23,75,1,1,5,1,1
613,613,613,23,67,1,1,5,1,1
614,614,614,29,79,1,1,5,1,1
615,615,615,29,78,1,1,5,1,1
616,616,616,21,63,1,1,5,1,1
617,617,617,27,66,1,1,5,1,1
618,618,618,20,79,1,1,5,1,1
619,619,619,18,65,0,1,5,1,1
620,620,620,30,60,1,1,5,1,1
621,621,621,23,75,1,1,5,1,1
622,622,622,21,69,0,1,5,1,1
623,623,623,22,61,1,1,5,1,1
624,624,624,29,80,1,1,5,1,1
625,625,625,28,69,0,1,5,1,1
626,626,626,22,68,1,1,5,1,1
627,627,627,25,66,1,1,5,1,1
628,628,628,29,79,1,1,5,1,1
629,629,629,21,73,1,1,5,1,1
630,630,630,27,80,1,1,5,1,1
631,631,631,24,77,1,1,5,1,1
632,632,632,30,74,1,1,5,1,1
633,633,633,21,76,1,1,5,1,1
634,634,634,29,76,0,1,5,1,1
635,635,635,24,60,1,1,5,1,1
636,636,636,29,70,1,1,5,1,1
637,637,637,30,68,1,1,5,1,1
638,638,638,23,63,1,1,5,1,1
639,639,639,23,66,1,1,5,1,1
640,640,640,29,63,1,1,5,1,1
641,641,641,19,69,0,1,5,1,1
642,642,642,25,65,1,1,5,1,1
643,643,643,21,63,1,1,5,1,1
644,644,644,27,60,0,1,5,1,1
645,645,645,27,68,1,1,5,1,1
646,646,646,29,67,0,1,5,1,1
647,647,647,22,73,1,1,5,1,1
648,648,648,28,62,1,1,5,1,1
649,649,649,30,71,1,1,5,1,1
650,650,650,18,80,1,1,5,1,1
